Sample_ID	Genotype	Compartment	Field	Management	Plot	Position	Location	Stage	Run	Compartment_Stage	Compartment_Genotype	Compartment_Stage_Management	Compartment_Stage_Management_Plot	Compartment_Stage_Management_Genotype	Compartment_Stage_Management_Plot_Genotype
384H_RH	4_F2	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_4_F2	Rhizosphere_Reproductive_CONMIN_96_4_F2
388H_RT	5_pht1;6	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_005	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_5_pht1;6	Root_Reproductive_CONMIN_96_5_pht1;6
389H_RT	5_pht1;6	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_005	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_5_pht1;6	Root_Reproductive_CONMIN_96_5_pht1;6
390H_RT	5_pht1;6	Root	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_005	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_CONMIN	Root_Reproductive_CONMIN_96	Root_Reproductive_CONMIN_5_pht1;6	Root_Reproductive_CONMIN_96_5_pht1;6
394H_RT	1_B73	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_12_1_B73
395H_RT	1_B73	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_12_1_B73
396H_RT	1_B73	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_12_1_B73
400H_RT	2_DK105	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_12_2_DK105
401H_RT	2_DK105	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_12_2_DK105
402H_RT	2_DK105	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_12_2_DK105
406H_RT	3_PH207	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_12_3_PH207
407H_RT	3_PH207	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_12_3_PH207
408H_RT	3_PH207	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_12_3_PH207
388H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_96_5_pht1;6
389H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_96_5_pht1;6
390H_RH	5_pht1;6	Rhizosphere	DOK	CONMIN	96	NA	B1	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_CONMIN	Rhizosphere_Reproductive_CONMIN_96	Rhizosphere_Reproductive_CONMIN_5_pht1;6	Rhizosphere_Reproductive_CONMIN_96_5_pht1;6
394H_RH	1_B73	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_12_1_B73
395H_RH	1_B73	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_12_1_B73
396H_RH	1_B73	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_12_1_B73
400H_RH	2_DK105	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_2_DK105	Rhizosphere_Reproductive_BIODYN_12_2_DK105
401H_RH	2_DK105	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_2_DK105	Rhizosphere_Reproductive_BIODYN_12_2_DK105
402H_RH	2_DK105	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_2_DK105	Rhizosphere_Reproductive_BIODYN_12_2_DK105
406H_RH	3_PH207	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_3_PH207	Rhizosphere_Reproductive_BIODYN_12_3_PH207
407H_RH	3_PH207	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_3_PH207	Rhizosphere_Reproductive_BIODYN_12_3_PH207
408H_RH	3_PH207	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_3_PH207	Rhizosphere_Reproductive_BIODYN_12_3_PH207
412H_RT	4_F2	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_4_F2	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_4_F2	Root_Reproductive_BIODYN_12_4_F2
413H_RT	4_F2	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_4_F2	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_4_F2	Root_Reproductive_BIODYN_12_4_F2
414H_RT	4_F2	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_4_F2	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_4_F2	Root_Reproductive_BIODYN_12_4_F2
418H_RT	5_pht1;6	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_5_pht1;6	Root_Reproductive_BIODYN_12_5_pht1;6
419H_RT	5_pht1;6	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_5_pht1;6	Root_Reproductive_BIODYN_12_5_pht1;6
420H_RT	5_pht1;6	Root	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_005	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_12	Root_Reproductive_BIODYN_5_pht1;6	Root_Reproductive_BIODYN_12_5_pht1;6
424H_RT	1_B73	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_005	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_50_1_B73
425H_RT	1_B73	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_005	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_50_1_B73
426H_RT	1_B73	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_50_1_B73
430H_RT	2_DK105	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_50_2_DK105
431H_RT	2_DK105	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_50_2_DK105
432H_RT	2_DK105	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_50_2_DK105
412H_RH	4_F2	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_4_F2	Rhizosphere_Reproductive_BIODYN_12_4_F2
413H_RH	4_F2	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_4_F2	Rhizosphere_Reproductive_BIODYN_12_4_F2
414H_RH	4_F2	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_4_F2	Rhizosphere_Reproductive_BIODYN_12_4_F2
418H_RH	5_pht1;6	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_5_pht1;6	Rhizosphere_Reproductive_BIODYN_12_5_pht1;6
419H_RH	5_pht1;6	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_5_pht1;6	Rhizosphere_Reproductive_BIODYN_12_5_pht1;6
420H_RH	5_pht1;6	Rhizosphere	DOK	BIODYN	12	NA	B4	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_12	Rhizosphere_Reproductive_BIODYN_5_pht1;6	Rhizosphere_Reproductive_BIODYN_12_5_pht1;6
424H_RH	1_B73	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_50_1_B73
425H_RH	1_B73	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_50_1_B73
426H_RH	1_B73	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_50_1_B73
430H_RH	2_DK105	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_2_DK105	Rhizosphere_Reproductive_BIODYN_50_2_DK105
431H_RH	2_DK105	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_2_DK105	Rhizosphere_Reproductive_BIODYN_50_2_DK105
432H_RH	2_DK105	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_2_DK105	Rhizosphere_Reproductive_BIODYN_50_2_DK105
436H_RT	3_PH207	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_50_3_PH207
437H_RT	3_PH207	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_50_3_PH207
438H_RT	3_PH207	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_50_3_PH207
442H_RT	4_F2	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_4_F2	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_4_F2	Root_Reproductive_BIODYN_50_4_F2
443H_RT	4_F2	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_4_F2	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_4_F2	Root_Reproductive_BIODYN_50_4_F2
444H_RT	4_F2	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_4_F2	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_4_F2	Root_Reproductive_BIODYN_50_4_F2
448H_RT	5_pht1;6	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_5_pht1;6	Root_Reproductive_BIODYN_50_5_pht1;6
449H_RT	5_pht1;6	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_5_pht1;6	Root_Reproductive_BIODYN_50_5_pht1;6
450H_RT	5_pht1;6	Root	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_50	Root_Reproductive_BIODYN_5_pht1;6	Root_Reproductive_BIODYN_50_5_pht1;6
454H_RT	1_B73	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_90_1_B73
455H_RT	1_B73	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_90_1_B73
456H_RT	1_B73	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_1_B73	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_1_B73	Root_Reproductive_BIODYN_90_1_B73
436H_RH	3_PH207	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_3_PH207	Rhizosphere_Reproductive_BIODYN_50_3_PH207
437H_RH	3_PH207	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_3_PH207	Rhizosphere_Reproductive_BIODYN_50_3_PH207
438H_RH	3_PH207	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_3_PH207	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_3_PH207	Rhizosphere_Reproductive_BIODYN_50_3_PH207
442H_RH	4_F2	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_4_F2	Rhizosphere_Reproductive_BIODYN_50_4_F2
443H_RH	4_F2	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_4_F2	Rhizosphere_Reproductive_BIODYN_50_4_F2
444H_RH	4_F2	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_4_F2	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_4_F2	Rhizosphere_Reproductive_BIODYN_50_4_F2
448H_RH	5_pht1;6	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_5_pht1;6	Rhizosphere_Reproductive_BIODYN_50_5_pht1;6
449H_RH	5_pht1;6	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_5_pht1;6	Rhizosphere_Reproductive_BIODYN_50_5_pht1;6
450H_RH	5_pht1;6	Rhizosphere	DOK	BIODYN	50	NA	B2	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_5_pht1;6	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_50	Rhizosphere_Reproductive_BIODYN_5_pht1;6	Rhizosphere_Reproductive_BIODYN_50_5_pht1;6
454H_RH	1_B73	Rhizosphere	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_90	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_90_1_B73
455H_RH	1_B73	Rhizosphere	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_90	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_90_1_B73
456H_RH	1_B73	Rhizosphere	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_1_B73	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_90	Rhizosphere_Reproductive_BIODYN_1_B73	Rhizosphere_Reproductive_BIODYN_90_1_B73
460H_RT	2_DK105	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_90_2_DK105
461H_RT	2_DK105	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_90_2_DK105
462H_RT	2_DK105	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_2_DK105	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_2_DK105	Root_Reproductive_BIODYN_90_2_DK105
466H_RT	3_PH207	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_90_3_PH207
467H_RT	3_PH207	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_90_3_PH207
468H_RT	3_PH207	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_3_PH207	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_3_PH207	Root_Reproductive_BIODYN_90_3_PH207
472H_RT	4_F2	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_4_F2	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_4_F2	Root_Reproductive_BIODYN_90_4_F2
473H_RT	4_F2	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_4_F2	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_4_F2	Root_Reproductive_BIODYN_90_4_F2
474H_RT	4_F2	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_4_F2	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_4_F2	Root_Reproductive_BIODYN_90_4_F2
478H_RT	5_pht1;6	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_5_pht1;6	Root_Reproductive_BIODYN_90_5_pht1;6
479H_RT	5_pht1;6	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_5_pht1;6	Root_Reproductive_BIODYN_90_5_pht1;6
480H_RT	5_pht1;6	Root	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Root_Reproductive	Root_5_pht1;6	Root_Reproductive_BIODYN	Root_Reproductive_BIODYN_90	Root_Reproductive_BIODYN_5_pht1;6	Root_Reproductive_BIODYN_90_5_pht1;6
460H_RH	2_DK105	Rhizosphere	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_90	Rhizosphere_Reproductive_BIODYN_2_DK105	Rhizosphere_Reproductive_BIODYN_90_2_DK105
461H_RH	2_DK105	Rhizosphere	DOK	BIODYN	90	NA	B1	Reproductive	bourceret_2019_006	Rhizosphere_Reproductive	Rhizosphere_2_DK105	Rhizosphere_Reproductive_BIODYN	Rhizosphere_Reproductive_BIODYN_90	Rhizosphere_Reproductive_BIODYN_2_DK105	Rhizosphere_Reproductive_BIODYN_90_2_DK105
