Kingdom	Phylum	Class	Order	Family	Genus
ASV_10694	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinomadura
ASV_10695	Bacteria	Acidobacteria	Acidobacteria_Gp5	Gp5	NA	NA
ASV_10696	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_10697	Bacteria	NA	NA	NA	NA	NA
ASV_10698	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_10699	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Reyranella	NA
ASV_10700	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa
ASV_10701	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes
ASV_10702	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga
ASV_10703	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA
ASV_10704	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_10705	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_10706	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_10707	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_10708	Bacteria	NA	NA	NA	NA	NA
ASV_10709	Bacteria	Actinobacteria	Actinobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
ASV_10710	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_10711	Bacteria	NA	NA	NA	NA	NA
ASV_10712	Bacteria	NA	NA	NA	NA	NA
ASV_10713	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis
ASV_10714	Bacteria	Acidobacteria	Acidobacteria_Gp10	Gp10	NA	NA
ASV_10715	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas
ASV_10716	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_10717	Bacteria	Acidobacteria	Acidobacteria_Gp2	Gp2	NA	NA
ASV_10718	Bacteria	NA	NA	NA	NA	NA
ASV_10719	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA
ASV_10720	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA
ASV_10721	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV_10722	Bacteria	Acidobacteria	Acidobacteria_Gp3	Bryobacter	NA	NA
ASV_10723	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
ASV_10724	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas
ASV_10725	Bacteria	NA	NA	NA	NA	NA
ASV_10726	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus
ASV_10727	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
ASV_10728	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_10729	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Tahibacter
ASV_10730	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter
ASV_10731	Bacteria	NA	NA	NA	NA	NA
ASV_10732	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_III
ASV_10733	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_10734	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae	Ilumatobacter
ASV_10735	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_10736	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA
ASV_10737	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_10738	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_10739	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_10740	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	NA
ASV_10741	Bacteria	NA	NA	NA	NA	NA
ASV_10742	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	NA
ASV_10743	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Kutzneria
ASV_10744	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Catenulisporaceae	Catenulispora
ASV_10745	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
ASV_10746	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	NA
ASV_10747	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis
ASV_10748	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium
ASV_10749	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter
ASV_10750	Bacteria	NA	NA	NA	NA	NA
ASV_10751	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
ASV_10752	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_10753	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
ASV_10754	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Roseateles
ASV_10755	Bacteria	Actinobacteria	NA	NA	NA	NA
ASV_10756	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_10757	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus
ASV_10758	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
ASV_10759	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_10760	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Leptothrix
ASV_10761	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_10762	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	NA
ASV_10763	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10764	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_10765	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_10766	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA
ASV_10767	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Segetibacter
ASV_10768	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_10769	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Inquilinus
ASV_10770	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_10771	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_10772	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10773	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA
ASV_10774	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_10775	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10776	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10777	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA
ASV_10778	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_10779	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium
ASV_10780	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA
ASV_10781	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA
ASV_10782	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Polyangium
ASV_10783	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_10784	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Jatrophihabitans
ASV_10785	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
ASV_10786	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA
ASV_10787	Bacteria	NA	NA	NA	NA	NA
ASV_10788	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium
ASV_10789	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus
ASV_10790	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA
ASV_10791	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_10792	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	NA
ASV_10793	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
ASV_10794	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Jatrophihabitans
ASV_10795	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_10796	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Tetrasphaera
ASV_10797	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Bauldia
ASV_10798	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agromyces
ASV_10799	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_10800	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_10801	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_10802	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
ASV_10803	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_10804	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_10805	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_10806	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_10807	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_10808	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes
ASV_10809	Bacteria	Tenericutes	Mollicutes	Haloplasmatales	Haloplasmataceae	Haloplasma
ASV_10810	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10811	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_10812	Bacteria	NA	NA	NA	NA	NA
ASV_10813	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2	Alkaliphilus
ASV_10814	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylobacter
ASV_10815	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA
ASV_10816	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10817	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Jatrophihabitans
ASV_10818	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_10819	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_10820	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
ASV_10821	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA
ASV_10822	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_10823	Bacteria	Acidobacteria	Acidobacteria_Gp5	Gp5	NA	NA
ASV_10824	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_10825	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides
ASV_10826	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_10827	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter
ASV_10828	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_10829	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_10830	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10831	Bacteria	Acidobacteria	Acidobacteria_Gp5	Gp5	NA	NA
ASV_10832	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Kitasatospora
ASV_10833	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	NA
ASV_10834	Bacteria	NA	NA	NA	NA	NA
ASV_10835	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Catenulisporaceae	Catenulispora
ASV_10836	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA
ASV_10837	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhabdus
ASV_10838	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Bacteriovorax
ASV_10839	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_10840	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_10841	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
ASV_10842	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_10843	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_10844	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Hafnia
ASV_10845	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylovorus
ASV_10846	Bacteria	Firmicutes	Clostridia	Clostridiales	Gracilibacteraceae	Lutispora
ASV_10847	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA
ASV_10848	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA
ASV_10849	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Naasia
ASV_10850	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA
ASV_10851	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	NA
ASV_10852	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_10853	Bacteria	Acidobacteria	Acidobacteria_Gp1	Edaphobacter	NA	NA
ASV_10854	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Salinibacterium
ASV_10855	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_10856	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Georgfuchsia
ASV_10857	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA
ASV_10858	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA
ASV_10859	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA
ASV_10860	Bacteria	NA	NA	NA	NA	NA
ASV_10861	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_10862	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10863	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_10864	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia
ASV_10865	Bacteria	Firmicutes	NA	NA	NA	NA
ASV_10866	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA
ASV_10867	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum
ASV_10868	Bacteria	NA	NA	NA	NA	NA
ASV_10869	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix
ASV_10870	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_10871	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA
ASV_10872	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Herbidospora
ASV_10873	Bacteria	NA	NA	NA	NA	NA
ASV_10874	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_10875	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix
ASV_10876	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_10877	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_10878	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_10879	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Aquihabitans
ASV_10880	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium
ASV_10881	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	NA
ASV_10882	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_10883	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
ASV_10884	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas
ASV_10885	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia
ASV_10886	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_10887	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_10888	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10889	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA
ASV_10890	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
ASV_10891	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea
ASV_10892	Bacteria	Chloroflexi	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Ardenticatena
ASV_10893	Bacteria	Acidobacteria	Acidobacteria_Gp25	Gp25	NA	NA
ASV_10894	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10895	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Kutzneria
ASV_10896	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA
ASV_10897	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Bauldia
ASV_10898	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA
ASV_10899	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
ASV_10900	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Granulibacter
ASV_10901	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_10902	Bacteria	NA	NA	NA	NA	NA
ASV_10903	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Segetibacter
ASV_10904	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_10905	Bacteria	Acidobacteria	Acidobacteria_Gp1	Edaphobacter	NA	NA
ASV_10906	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA
ASV_10907	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	NA	NA
ASV_10908	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter
ASV_10909	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_2	NA
ASV_10910	Bacteria	Acidobacteria	Acidobacteria_Gp7	Gp7	NA	NA
ASV_10911	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pelagibacterium
ASV_10912	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Camelimonas
ASV_10913	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Ferruginibacter
ASV_10914	Bacteria	Chloroflexi	Chloroflexia	NA	NA	NA
ASV_10915	Bacteria	Acidobacteria	Acidobacteria_Gp22	Gp22	NA	NA
ASV_10916	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA
ASV_10917	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_10918	Bacteria	Acidobacteria	Acidobacteria_Gp22	Gp22	NA	NA
ASV_10919	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Brevibacillus
ASV_10920	Bacteria	NA	NA	NA	NA	NA
ASV_10921	Bacteria	NA	NA	NA	NA	NA
ASV_10922	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	NA	NA
ASV_10923	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10924	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10925	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA
ASV_10926	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Kutzneria
ASV_10927	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
ASV_10928	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
ASV_10929	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_10930	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_10931	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Ureibacillus
ASV_10932	Bacteria	NA	NA	NA	NA	NA
ASV_10933	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter
ASV_10934	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA
ASV_10935	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_10936	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	NA
ASV_10937	Bacteria	Proteobacteria	NA	NA	NA	NA
ASV_10938	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
ASV_10939	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	NA	NA
ASV_10940	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_10941	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
ASV_10942	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus
ASV_10943	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_10944	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Niastella
ASV_10945	Bacteria	NA	NA	NA	NA	NA
ASV_10946	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10947	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_10948	Bacteria	NA	NA	NA	NA	NA
ASV_10949	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Ohtaekwangia	NA
ASV_10950	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_10951	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA
ASV_10952	Bacteria	Armatimonadetes	Armatimonadetes_gp5	NA	NA	NA
ASV_10953	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_10954	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
ASV_10955	Bacteria	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium
ASV_10956	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Minicystis
ASV_10957	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_10958	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
ASV_10959	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium
ASV_10960	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_10961	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA
ASV_10962	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10963	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	NA
ASV_10964	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
ASV_10965	Bacteria	Acidobacteria	Acidobacteria_Gp3	Candidatus_Solibacter	NA	NA
ASV_10966	Bacteria	Bacteroidetes	NA	NA	NA	NA
ASV_10967	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10968	Bacteria	NA	NA	NA	NA	NA
ASV_10969	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10970	Bacteria	NA	NA	NA	NA	NA
ASV_10971	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_10972	Bacteria	NA	NA	NA	NA	NA
ASV_10973	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_10974	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Kutzneria
ASV_10975	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
ASV_10976	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
ASV_10977	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
